id,name,link
CH7825,九十九遊馬 / 九十九游马,https://bgm.tv/character/16260
CH7826,アストラル / 阿斯特拉尔,https://bgm.tv/character/16261
CH7827,神代凌牙 / 神代凌牙,https://bgm.tv/character/16262
CH7828,天城カイト / 天城海斗,https://bgm.tv/character/16267
CH7829,観月小鳥 / 观月小鸟,https://bgm.tv/character/16263
CH7830,神代璃緒 / 神代璃绪,https://bgm.tv/character/17754
CH7831,Ⅲ / 米歇尔·阿克雷德,https://bgm.tv/character/70366
CH7832,ベクター / 贝库塔,https://bgm.tv/character/48160
CH7833,武田鉄男 / 武田铁男,https://bgm.tv/character/16264
CH7834,アリーテ / 阿莱蒂,https://bgm.tv/character/11897
CH7835,ボックス / 鲍克斯,https://bgm.tv/character/11898
CH7836,アンプル / 安普鲁,https://bgm.tv/character/11899
CH7837,桐嶋禅 / 桐岛禅,https://bgm.tv/character/35255
CH7838,ミララ / 米拉拉,https://bgm.tv/character/60480
CH7839,樟葉楓子 / 樟叶枫子,https://bgm.tv/character/4991
CH7840,天和ひびき,https://bgm.tv/character/5002
CH7841,春日野道聖子 / 春日野道圣子,https://bgm.tv/character/4992
CH7842,杭瀬茜 / 杭濑茜,https://bgm.tv/character/4996
CH7843,青木恭祐 / 青木恭佑,https://bgm.tv/character/4997
CH7844,西灘芳彦 / 西滩芳彦,https://bgm.tv/character/4998
CH7845,出屋敷幸之介 / 出屋敷幸之介,https://bgm.tv/character/4999
CH7846,野田清 / 野田清,https://bgm.tv/character/5000
CH7847,武庫川玲子 / 武库川玲子,https://bgm.tv/character/5003
CH7848,遥,https://bgm.tv/character/27124
CH7849,テオ,https://bgm.tv/character/27125
CH7850,ルカ / 露卡,https://bgm.tv/character/70373
CH7851,ルナ / 露娜,https://bgm.tv/character/70374
CH7852,アル / 阿露,https://bgm.tv/character/70375
CH7853,モゾ / 摩佐,https://bgm.tv/character/70376
CH7854,鈴川小梅 / 铃川小梅,https://bgm.tv/character/56400
CH7855,小笠原晶子 / 小笠原晶子,https://bgm.tv/character/4481
CH7856,川島乃枝 / 川岛乃枝,https://bgm.tv/character/4479
CH7857,宗谷雪 / 宗谷雪,https://bgm.tv/character/65938
CH7858,月映巴 / 月映巴,https://bgm.tv/character/65939
CH7859,月映静 / 月映静,https://bgm.tv/character/65940
CH7860,石垣環 / 石垣环,https://bgm.tv/character/65941
CH7861,桜見鏡子 / 樱见镜子,https://bgm.tv/character/4483
CH7862,菊坂胡蝶 / 菊坂胡蝶,https://bgm.tv/character/4480
CH7863,犀川創平 / 犀川创平,https://bgm.tv/character/35210
CH7864,西之園萌絵 / 西之园萌绘,https://bgm.tv/character/35211
CH7865,真賀田四季 / 真贺田四季,https://bgm.tv/character/35212
CH7866,新藤清二 / 进藤清二,https://bgm.tv/character/35561
CH7867,新藤裕見子 / 进藤裕见子,https://bgm.tv/character/35562
CH7868,山根幸宏 / 山根幸宏,https://bgm.tv/character/35563
CH7869,弓永富彦 / 弓永富彦,https://bgm.tv/character/35564
CH7870,水谷主税 / 水谷主税,https://bgm.tv/character/35565
CH7871,島田文子 / 岛田文子,https://bgm.tv/character/35566
CH7872,真波山岳 / 真波山岳,https://bgm.tv/character/18979
CH7873,古賀公貴 / 古贺公贵,https://bgm.tv/character/53063
CH7874,泉田塔一郎,https://bgm.tv/character/20623
CH7875,黒田雪成 / 黑田雪成,https://bgm.tv/character/48497
CH7876,Puss In Boots / 穿靴子的猫,https://bgm.tv/character/66716
CH7877,ライオン / 狮子,https://bgm.tv/character/72281
CH7878,トカゲ / 蜥蜴,https://bgm.tv/character/72272
CH7879,オオハシ / 巨嘴鸟,https://bgm.tv/character/72273
CH7880,殺傷ハムスター / 杀伤仓鼠,https://bgm.tv/character/72275
CH7881,カメ社長 / 乌龟社长,https://bgm.tv/character/72274
CH7882,シシ村,https://bgm.tv/character/72276
CH7883,ゴリ美,https://bgm.tv/character/72277
CH7884,カラカル,https://bgm.tv/character/72278
CH7885,ラーテル,https://bgm.tv/character/72279
CH7886,鬼丸,https://bgm.tv/character/8617
CH7887,司徒万里 / 司徒万里,https://bgm.tv/character/55668
CH7888,一之瀬花名 / 一之濑花名,https://bgm.tv/character/58072
CH7889,百地たまて / 百地玉手,https://bgm.tv/character/58073
CH7890,十倉栄依子 / 十仓荣依子,https://bgm.tv/character/58074
CH7891,千石冠 / 千石冠,https://bgm.tv/character/58075
CH7892,京塚志温 / 京冢志温,https://bgm.tv/character/59945
CH7893,万年大会 / 万年大会,https://bgm.tv/character/59946
CH7894,榎並清瀬 / 榎并清濑,https://bgm.tv/character/59947
CH7895,一之瀬葉月 / 一之濑叶月,https://bgm.tv/character/59977
CH7896,一之瀬健 / 一之濑健,https://bgm.tv/character/59978
CH7897,美紗 / 美纱,https://bgm.tv/character/62457
CH7898,紫亜 / 紫亚,https://bgm.tv/character/9751
CH7899,樋口湖太郎 / 樋口湖太郎,https://bgm.tv/character/62456
CH7900,植松小星 / 植松小星,https://bgm.tv/character/62458
CH7901,綾小路天 / 绫小路天,https://bgm.tv/character/62460
CH7902,桜庭葵 / 樱庭葵,https://bgm.tv/character/4582
CH7903,花菱薫 / 花菱薰,https://bgm.tv/character/4583
CH7904,神楽崎雅 / 神乐崎雅,https://bgm.tv/character/4584
CH7905,ティナ・フォスター,https://bgm.tv/character/4585
CH7906,水無月妙子 / 水无月妙子,https://bgm.tv/character/4586
CH7907,水無月ちか,https://bgm.tv/character/4587
CH7908,小宮夏樹 / 小宫夏树,https://bgm.tv/character/4767
CH7909,横山みつ子 / 横山光子,https://bgm.tv/character/31081
CH7910,ゴーシュ・スエード / 葛修·史威德,https://bgm.tv/character/1724
CH7911,ラグ・シーイング / 拉格·辛谷,https://bgm.tv/character/1725
CH7912,ニッチ / 妮琦,https://bgm.tv/character/1726
CH7913,ステーキ / 肉扒,https://bgm.tv/character/10862
CH7914,ラルゴ・ロイド / 拉路歌·莱特,https://bgm.tv/character/11464
CH7915,アリア・リンク / 艾莉亚·林格,https://bgm.tv/character/11465
CH7916,シルベット・スエード / 丝露贝蒂·史威度,https://bgm.tv/character/11466
CH7917,コナー・クルフ / 柯那・告鲁夫,https://bgm.tv/character/11467
CH7918,ザジ / 札吉,https://bgm.tv/character/11468
CH7919,東田大輔 / 东田大辅,https://bgm.tv/character/40006
CH7920,宮越華 / 宫越华,https://bgm.tv/character/40007
CH7921,足立正広 / 足立正广,https://bgm.tv/character/40012
CH7922,村主さゆり / 村主小百合,https://bgm.tv/character/40008
CH7923,近藤妃 / 近藤妃,https://bgm.tv/character/40009
CH7924,鎌倉志保 / 镰仓志保,https://bgm.tv/character/40010
CH7925,進藤ユータ / 进藤优太,https://bgm.tv/character/40011
CH7926,柳葉ミリ / 柳叶美里,https://bgm.tv/character/45083
CH7927,永田るい / 永田瑠衣,https://bgm.tv/character/45084
CH7928,エイラ・イルマタル・ユーティライネン / 艾拉·伊尔马塔·尤蒂莱南,https://bgm.tv/character/2093
CH7929,サーニャ・V・リトヴャク / 桑妮亚·V·利特维亚克,https://bgm.tv/character/2095
CH7930,雁淵ひかり / 雁渊光,https://bgm.tv/character/41670
CH7931,雁淵孝美 / 雁渊孝美,https://bgm.tv/character/42066
CH7932,管野直枝 / 管野直枝,https://bgm.tv/character/42067
CH7933,ニッカ・エドワーディン・カタヤイネン / 妮卡·爱德华汀·卡塔雅南,https://bgm.tv/character/17724
CH7934,ヴァルトルート・クルピンスキー / 瓦尔特鲁德·库宾斯基,https://bgm.tv/character/42068
CH7935,下原定子 / 下原定子,https://bgm.tv/character/42070
CH7936,ジョーゼット・ルマール / 乔洁特·莱马尔,https://bgm.tv/character/42069
CH7937,ニャルラトホテプ / 奈亚拉托提普,https://bgm.tv/character/13375
CH7938,八坂真尋 / 八坂真寻,https://bgm.tv/character/15544
CH7939,クトゥグア / 克图格亚,https://bgm.tv/character/15542
CH7940,ハスター / 哈斯塔,https://bgm.tv/character/15543
CH7941,暮井珠緒 / 暮井珠绪,https://bgm.tv/character/15541
CH7942,八坂頼子 / 八坂赖子,https://bgm.tv/character/15545
CH7943,ルーヒー・ジストーン / 露希·吉斯顿,https://bgm.tv/character/15546
CH7944,余市健彦 / 余市健彦,https://bgm.tv/character/15547
CH7945,グタタン / 加塔碳,https://bgm.tv/character/16342
CH7946,アリス・L・マルヴィン,https://bgm.tv/character/9601
CH7947,ランデル・オーランド,https://bgm.tv/character/71732
CH7948,レオニール・テイラー,https://bgm.tv/character/11196
CH7949,オレルド,https://bgm.tv/character/71733
CH7950,リリ・ステッキン,https://bgm.tv/character/71734
CH7951,ロナルド・ノックス / 罗纳德·诺克斯,https://bgm.tv/character/26704
CH7952,ウィリアム・T・スピアーズ / 威廉·T·史皮尔斯,https://bgm.tv/character/26706
CH7953,エリザベス・ミッドフォード / 伊丽莎白·米多福特,https://bgm.tv/character/26731
CH7954,エドワード・ミッドフォード / 爱德华·米多福特,https://bgm.tv/character/52128
CH7955,フランシス・ミッドフォード / 法兰西斯·米多福特,https://bgm.tv/character/52125
CH7956,アヌ・シーイング / 安奴·辛谷,https://bgm.tv/character/36826
CH7957,店員 / 店员,https://bgm.tv/character/39202
CH7958,野口百南花 / 野口百南花,https://bgm.tv/character/14816
CH7959,野口愛月 / 野口爱月,https://bgm.tv/character/22325
CH7960,真喩 / 真喻,https://bgm.tv/character/24534
CH7961,紗倉ひびき / 纱仓响,https://bgm.tv/character/69508
CH7962,奏流院朱美 / 奏流院朱美,https://bgm.tv/character/69509
CH7963,上原彩也香 / 上原彩也香,https://bgm.tv/character/69510
CH7964,ジーナ・ボイド / 吉娜·沃伊德,https://bgm.tv/character/69511
CH7965,立花里美 / 立花里美,https://bgm.tv/character/69512
CH7966,街雄鳴造 / 街雄鸣造,https://bgm.tv/character/70567
CH7967,愛菜るみか / 爱菜留美香,https://bgm.tv/character/70933
CH7968,小津俊夫 / 小津俊夫,https://bgm.tv/character/71017
CH7969,五百祇,https://bgm.tv/character/7997
CH7970,花戸小鳩 / 花户小鸠,https://bgm.tv/character/11396
CH7971,藤本清和,https://bgm.tv/character/17065
CH7972,沖浦清花,https://bgm.tv/character/9393
CH7973,三原千帆,https://bgm.tv/character/9394
CH7974,沖浦和斗,https://bgm.tv/character/9395
CH7975,三原千世,https://bgm.tv/character/17064
CH7976,おばあちゃん,https://bgm.tv/character/9692
CH7977,ナディ / 娜迪,https://bgm.tv/character/4129
CH7978,エリス / 爱丽丝,https://bgm.tv/character/51320
CH7979,ジョディ・ヘイワード,https://bgm.tv/character/4130
CH7980,ハインリク・シュナイダー,https://bgm.tv/character/4131
CH7981,リカルド,https://bgm.tv/character/4132
CH7982,L·A,https://bgm.tv/character/11826
CH7983,明野美星,https://bgm.tv/character/5378
CH7984,矢来小夜,https://bgm.tv/character/5379
CH7985,江戸川正志,https://bgm.tv/character/5380
CH7986,天真=ガヴリール=ホワイト / 天真·珈百璃·怀特,https://bgm.tv/character/44326
CH7987,月乃瀬=ヴィネット=エイプリル / 月乃濑·薇奈特·艾普利尔,https://bgm.tv/character/44327
CH7988,胡桃沢=サタニキア=マクドウェル / 胡桃泽·撒塔妮亚·麦克斯韦,https://bgm.tv/character/44328
CH7989,白羽=ラフィエル=エインズワース / 白羽·拉非夏尔·恩兹沃斯,https://bgm.tv/character/44329
CH7990,千咲=タプリス=シュガーベル / 千咲·塔普莉丝·修格贝尔,https://bgm.tv/character/50010
CH7991,マスター / 老板,https://bgm.tv/character/50426
CH7992,まち子 / 真知子,https://bgm.tv/character/50436
CH7993,猫 / 猫,https://bgm.tv/character/51123
CH7994,グラサン / 墨镜哥,https://bgm.tv/character/51351
CH7995,デラ・モチマッツィ / 德拉·摩奇玛兹,https://bgm.tv/character/18270
CH7996,Kim Possible / 金姆,https://bgm.tv/character/19535
CH7997,Ron Stoppable / 冲不停,https://bgm.tv/character/19536
CH7998,Wade Load / 伟德,https://bgm.tv/character/19537
CH7999,Shego / 席果,https://bgm.tv/character/19538
CH8000,先導アイチ / 先导爱知,https://bgm.tv/character/25221
CH8001,櫂トシキ / 櫂俊树,https://bgm.tv/character/25479
CH8002,佐藤幸世 / 佐藤幸世,https://bgm.tv/character/12923
CH8003,ジュリア・クライトン / 茱莉亚·克莱顿,https://bgm.tv/character/39691
CH8004,ハイマンス・ブレダ / 海曼斯·普雷达,https://bgm.tv/character/11212
CH8005,カリナ / 卡琳娜,https://bgm.tv/character/39692
CH8006,Fa Mulan / 花木兰,https://bgm.tv/character/77114
CH8007,Li Shang / 李翔,https://bgm.tv/character/86093
CH8008,Mushu / 木须,https://bgm.tv/character/85769
CH8009,First Ancestor Fa / 花家先祖,https://bgm.tv/character/86074
CH8010,Hun Soilder / 匈奴兵,https://bgm.tv/character/86258
CH8011,ロジコマ / 逻辑克马,https://bgm.tv/character/20336
CH8012,ドミニク・ソレル / 多米尼克·索莱尔,https://bgm.tv/character/13295
CH8013,デューイ・ノヴァク / 杜伊·诺瓦克,https://bgm.tv/character/3835
CH8014,夜ノ森小紅 / 夜之森小红,https://bgm.tv/character/21418
CH8015,夜ノ森紅緒 / 夜之森红绪,https://bgm.tv/character/21419
CH8016,三峰真白 / 三峰真白,https://bgm.tv/character/21420
CH8017,三峰白夜 / 三峰白夜,https://bgm.tv/character/21421
CH8018,桃内まゆら / 桃内真由罗,https://bgm.tv/character/22317
CH8019,鹿島撫子 / 鹿岛抚子,https://bgm.tv/character/22347
CH8020,末続このは / 末续木叶,https://bgm.tv/character/22329
CH8021,大野仁子 / 大野仁子,https://bgm.tv/character/22348
CH8022,夜ノ森茜 / 夜之森茜,https://bgm.tv/character/22528
CH8023,Tigress / 悍娇虎,https://bgm.tv/character/66690
CH8024,Po / 阿宝,https://bgm.tv/character/66691
CH8025,ホウオウ / 凤王,https://bgm.tv/character/2610
CH8026,マーシャドー / 玛夏多,https://bgm.tv/character/53315
CH8027,マコト / 诚子,https://bgm.tv/character/53317
CH8028,ソウジ / 爽志,https://bgm.tv/character/53316
CH8029,Penny,https://bgm.tv/character/21990
CH8030,早坂紫 / 早坂紫,https://bgm.tv/character/6909
CH8031,小泉譲二 / 小泉让二,https://bgm.tv/character/10995
CH8032,山本大助 / 山本大助,https://bgm.tv/character/8254
CH8033,櫻田実和子 / 樱田实和子,https://bgm.tv/character/16931
CH8034,永瀬嵐 / 永濑岚,https://bgm.tv/character/16932
CH8035,徳森浩行 / 德森浩行,https://bgm.tv/character/16933
CH8036,幸田実果子 / 幸田实果子,https://bgm.tv/character/25446
CH8037,山口ツトム / 山口勤,https://bgm.tv/character/68122
CH8038,神崎リサ / 神崎莉莎,https://bgm.tv/character/68126
CH8039,カナン / 迦南,https://bgm.tv/character/1025
CH8040,大沢マリア / 大泽玛利亚,https://bgm.tv/character/1027
CH8041,御法川実 / 御法川实,https://bgm.tv/character/7576
CH8042,カミングズ / 卡敏柯斯,https://bgm.tv/character/65287
CH8043,アルファルド / 阿尔珐尔多,https://bgm.tv/character/1026
CH8044,ユンユン / 云云,https://bgm.tv/character/1028
CH8045,リャン・チー / 梁琪,https://bgm.tv/character/1029
CH8046,ハッコー / 白虹,https://bgm.tv/character/1030
CH8047,サンタナ / 桑塔纳,https://bgm.tv/character/1031
CH8048,工藤有希子 / 工藤有希子,https://bgm.tv/character/7057
CH8049,安部麻巳子,https://bgm.tv/character/9962
CH8050,安斎明日香,https://bgm.tv/character/9971
CH8051,工藤優作 / 工藤優作,https://bgm.tv/character/7053
CH8052,若林先生,https://bgm.tv/character/9963
CH8053,紅孩児 / 红孩儿,https://bgm.tv/character/20225
CH8054,八百鼡 / 八百鼠,https://bgm.tv/character/20887
CH8055,焔 / 焰,https://bgm.tv/character/20889
CH8056,セラ / 塞拉,https://bgm.tv/character/3228
CH8057,暁 / 晓,https://bgm.tv/character/7348
CH8058,アルスラーン / 亚尔斯兰,https://bgm.tv/character/17517
CH8059,ダリューン / 达龙,https://bgm.tv/character/17519
CH8060,ナルサス / 那尔撒斯,https://bgm.tv/character/17520
CH8061,ギーヴ / 奇夫,https://bgm.tv/character/17521
CH8062,ファランギース / 法兰吉丝,https://bgm.tv/character/17522
CH8063,エラム / 耶拉姆,https://bgm.tv/character/31735
CH8064,ヒルメス / 席尔梅斯,https://bgm.tv/character/31313
CH8065,タハミーネ / 泰巴美娜,https://bgm.tv/character/31629
CH8066,エステル・デ・ラ・ファーノ / 艾丝特尔·德·拉·法诺,https://bgm.tv/character/31682
CH8067,カナメ,https://bgm.tv/character/70559
CH8068,ゴトウダ / 后藤田学,https://bgm.tv/character/70560
CH8069,大妖精 / 大妖精,https://bgm.tv/character/20127
CH8070,スイ／東極京水 / 东极京水,https://bgm.tv/character/61209
CH8071,ときたか／永江ときたか / 永江世贵,https://bgm.tv/character/61210
CH8072,ぐれ／グレゴーリオ・ヴァレンティノ / 格雷戈里奥·瓦伦蒂诺,https://bgm.tv/character/61211
CH8073,椿／中尾椿 / 中尾椿,https://bgm.tv/character/61212
CH8074,東極八京 / 东极八京,https://bgm.tv/character/61213
CH8075,角崎英介 / 角崎英介,https://bgm.tv/character/61214
CH8076,きなこ,https://bgm.tv/character/61215
CH8077,トゥエンティ / 托艾特,https://bgm.tv/character/14596
CH8078,ラット / 拉特,https://bgm.tv/character/14597
CH8079,レイチェル・ベニング / 瑞秋·班宁,https://bgm.tv/character/20022
CH8080,クレア・フォレスト / 克莱儿·佛瑞斯特,https://bgm.tv/character/20023
CH8081,ローズ・シーディー / 萝丝·西迪,https://bgm.tv/character/20024
CH8082,ケイト・アシュレイ / 凯特·艾希利,https://bgm.tv/character/20025
CH8083,エルヴェ・ジラルド / 艾维·吉兰朵,https://bgm.tv/character/20026
CH8084,アンナ,https://bgm.tv/character/22312
CH8085,ルーラ / 劳拉,https://bgm.tv/character/25557
CH8086,アインズ・ウール・ゴウン / 安兹·乌尔·恭,https://bgm.tv/character/33391
CH8087,アルベド / 雅儿贝德,https://bgm.tv/character/33392
CH8088,シャルティア・ブラッドフォールン / 夏提雅·布拉德弗伦,https://bgm.tv/character/33393
CH8089,マーレ・ベロ・フィオーレ / 马雷·贝罗·菲欧雷,https://bgm.tv/character/33394
CH8090,アウラ・ベラ・フィオーラ / 亚乌菈·贝拉·菲欧拉,https://bgm.tv/character/33395
CH8091,デミウルゴス / 迪米乌哥斯,https://bgm.tv/character/33396
CH8092,コキュートス / 科塞特斯,https://bgm.tv/character/33397
CH8093,セバス・チャン / 塞巴斯·蒂安,https://bgm.tv/character/33398
CH8094,ユリ・アルファ / 由莉·阿尔法,https://bgm.tv/character/34010
CH8095,赤血球 / 红血球,https://bgm.tv/character/60455
CH8096,白血球 / 白血球（U-1146）,https://bgm.tv/character/60456
CH8097,キラーT細胞 / 杀手T细胞,https://bgm.tv/character/60457
CH8098,マクロファージ / 巨噬细胞,https://bgm.tv/character/60458
CH8099,血小板 / 血小板,https://bgm.tv/character/60459
CH8100,ヘルパーT細胞 / 辅助性T细胞,https://bgm.tv/character/63050
CH8101,制御性T細胞 / 调节性T细胞,https://bgm.tv/character/63052
CH8102,樹状細胞 / 树突细胞,https://bgm.tv/character/63053
CH8103,記憶細胞 / 记忆细胞,https://bgm.tv/character/64602
CH8104,ピチュー / 皮丘,https://bgm.tv/character/2421
CH8105,蒼井渚砂 / 苍井渚砂,https://bgm.tv/character/11304
CH8106,花園静馬 / 花园静马,https://bgm.tv/character/11305
CH8107,涼水玉青 / 凉水玉青,https://bgm.tv/character/8496
CH8108,此花光莉 / 此花光莉,https://bgm.tv/character/11313
CH8109,鳳天音 / 凤天音,https://bgm.tv/character/9080
CH8110,南都夜々 / 南都夜夜,https://bgm.tv/character/9078
CH8111,月館千代 / 月馆千代,https://bgm.tv/character/9079
CH8112,六条深雪 / 六条深雪,https://bgm.tv/character/9115
CH8113,東儀瞳 / 东仪瞳,https://bgm.tv/character/11306
CH8114,氷上スミレ / 冰上堇,https://bgm.tv/character/27134
CH8115,新条ひなき / 新条雏姬,https://bgm.tv/character/27393
CH8116,紅林珠璃 / 红林珠璃,https://bgm.tv/character/28185
CH8117,黒沢凛 / 黑泽凛,https://bgm.tv/character/31561
CH8118,天羽まどか / 天羽圆,https://bgm.tv/character/31562
CH8119,劉 / 刘,https://bgm.tv/character/26679
CH8120,クー音 / 克音,https://bgm.tv/character/19644
CH8121,木村柚子 / 木村柚子,https://bgm.tv/character/32177
CH8122,砥部 / 砥部,https://bgm.tv/character/57714
CH8123,小野寺春 / 小野寺春,https://bgm.tv/character/27074
CH8124,アンディ・ヒノミヤ / 安迪 火之宮,https://bgm.tv/character/18591
CH8125,ユウギリ / 夕雾,https://bgm.tv/character/18592
CH8126,真木司郎 / 真木司郎,https://bgm.tv/character/18593
CH8127,加納紅葉 / 加纳红叶,https://bgm.tv/character/18594
CH8128,藤浦葉 / 藤浦叶,https://bgm.tv/character/18595
CH8129,レオン・S・ケネディ / 里昂·斯科特·肯尼迪,https://bgm.tv/character/19854
CH8130,エイダ・ウォン / 艾达·王,https://bgm.tv/character/19856
CH8131,太宰治 / 太宰治,https://bgm.tv/character/35238
CH8132,中島敦 / 中岛敦,https://bgm.tv/character/35241
CH8133,尾崎紅葉 / 尾崎红叶,https://bgm.tv/character/26959
CH8134,国木田独歩 / 国木田独步,https://bgm.tv/character/35239
CH8135,宮沢賢治 / 宫泽贤治,https://bgm.tv/character/35240
CH8136,与謝野晶子 / 与谢野晶子,https://bgm.tv/character/35242
CH8137,江戸川乱歩 / 江户川乱步,https://bgm.tv/character/35243
CH8138,谷崎潤一郎 / 谷崎润一郎,https://bgm.tv/character/35883
CH8139,谷崎ナオミ / 谷崎直美,https://bgm.tv/character/35884
CH8140,相澤千鶴 / 相泽千鹤,https://bgm.tv/character/50946
CH8141,宇佐見春彦,https://bgm.tv/character/7973
CH8142,ベル坊 / 贝鲁仔,https://bgm.tv/character/10577
CH8143,男鹿辰巳 / 男鹿辰巳,https://bgm.tv/character/10583
CH8144,ヒルダ / 希尔达,https://bgm.tv/character/10746
CH8145,邦枝葵 / 邦枝葵,https://bgm.tv/character/10747
CH8146,古市貴之 / 古市贵之,https://bgm.tv/character/10587
CH8147,アランドロン / 阿兰德隆,https://bgm.tv/character/10748
CH8148,夏目慎太郎 / 夏目慎太郎,https://bgm.tv/character/10749
CH8149,東条英虎 / 东条英虎,https://bgm.tv/character/10750
CH8150,神崎一 / 神崎一,https://bgm.tv/character/10751
CH8151,六耳 / 六耳,https://bgm.tv/character/79194
CH8152,欢都落兰 / 欢都落兰,https://bgm.tv/character/80141
CH8153,ライナ・リュート / 莱纳·龙特,https://bgm.tv/character/18441
CH8154,フェリス・エリス / 菲莉丝·艾利斯,https://bgm.tv/character/18442
CH8155,シオン・アスタール / 西昂·阿斯塔尔,https://bgm.tv/character/18443
CH8156,ティーア・ルミブル / 迪亚·卢米布尔,https://bgm.tv/character/18446
CH8157,ルシル・エリス / 路西尔·艾利斯,https://bgm.tv/character/18447
CH8158,ミラン・フロワード / 米兰·弗洛瓦德,https://bgm.tv/character/18448
CH8159,ラッヘル・ミラー,https://bgm.tv/character/39008
CH8160,クラウ・クロム,https://bgm.tv/character/39009
CH8161,ルーク・スタッカート,https://bgm.tv/character/39010
CH8162,雪華綺晶 / 雪华绮晶,https://bgm.tv/character/11644
CH8163,斉藤 / 斋藤,https://bgm.tv/character/81266
CH8164,瀬戸一貴 / 濑户一贵,https://bgm.tv/character/3861
CH8165,葦月伊織 / 苇月伊织,https://bgm.tv/character/3862
CH8166,磯崎泉 / 矶崎泉,https://bgm.tv/character/3863
CH8167,秋葉いつき / 秋叶季子,https://bgm.tv/character/63480
CH8168,森崎祐加 / 森崎祐加,https://bgm.tv/character/63485
CH8169,ナミ / 奈美,https://bgm.tv/character/63486
CH8170,寺谷靖雅 / 寺谷靖雅,https://bgm.tv/character/63483
CH8171,皇北都 / 皇北都,https://bgm.tv/character/62466
CH8172,南雲真司 / 南云真司,https://bgm.tv/character/62468
CH8173,麻生風美 / 麻生风美,https://bgm.tv/character/62469
CH8174,山川 / 山川,https://bgm.tv/character/62470
CH8175,三村 / 三村,https://bgm.tv/character/62471
CH8176,会長 / 会长,https://bgm.tv/character/62472
CH8177,宮武了 / 宫武了,https://bgm.tv/character/62473
CH8178,赤犬,https://bgm.tv/character/27106
CH8179,蛇喰夢子 / 蛇喰梦子,https://bgm.tv/character/27643
CH8180,鈴井涼太 / 铃井凉太,https://bgm.tv/character/27645
CH8181,早乙女芽亜里 / 早乙女芽亚里,https://bgm.tv/character/27644
CH8182,桃喰綺羅莉 / 桃喰绮罗莉,https://bgm.tv/character/27648
CH8183,五十嵐清華 / 五十岚清华,https://bgm.tv/character/27654
CH8184,黄泉月るな / 黄泉月露娜,https://bgm.tv/character/27653
CH8185,生志摩妄 / 生志摩妄,https://bgm.tv/character/27652
CH8186,豆生田楓 / 豆生田枫,https://bgm.tv/character/53707
CH8187,夢見弖ユメミ / 梦见弖梦见,https://bgm.tv/character/53684
CH8188,芝村舞 / 芝村舞,https://bgm.tv/character/10363
CH8189,壬生屋未央 / 壬生屋未央,https://bgm.tv/character/10362
CH8190,瀬戸口隆之,https://bgm.tv/character/10365
CH8191,原素子 / 原素子,https://bgm.tv/character/32370
CH8192,クラヴィス・シェパード / 克拉维斯·谢泼德,https://bgm.tv/character/34434
CH8193,ルツィア・シュクロウプ,https://bgm.tv/character/34439
CH8194,ジョン・ポール / 约翰·保罗,https://bgm.tv/character/34440
CH8195,ウィリアムズ / 威廉斯,https://bgm.tv/character/34435
CH8196,アレックス / 亚历克斯,https://bgm.tv/character/34436
CH8197,リーランド / 里兰德,https://bgm.tv/character/34437
CH8198,ロックウェル / 罗克韦尔,https://bgm.tv/character/34438
CH8199,花小兰,https://bgm.tv/character/73802
CH8200,唐小龙,https://bgm.tv/character/73803
CH8201,陈小虎,https://bgm.tv/character/73804
CH8202,ほわん,https://bgm.tv/character/73915
CH8203,マシマヒメコ,https://bgm.tv/character/73916
CH8204,デルミン,https://bgm.tv/character/73917
CH8205,ルフユ,https://bgm.tv/character/73918
CH8206,ヤス,https://bgm.tv/character/73920
CH8207,ハッチン,https://bgm.tv/character/73921
CH8208,ジョウ,https://bgm.tv/character/73922
CH8209,双循,https://bgm.tv/character/73923
CH8210,ララリン,https://bgm.tv/character/73924
CH8211,宁远 / 宁远,https://bgm.tv/character/65865
CH8212,何志扬 / 何志扬,https://bgm.tv/character/65866
CH8213,苏瑾 / 苏瑾,https://bgm.tv/character/65867
CH8214,安德烈·伊万诺夫 / 安德烈·伊万诺夫,https://bgm.tv/character/65869
CH8215,石垣川 / 石垣川,https://bgm.tv/character/65870
CH8216,迪奥 ·吉罗 / 迪奥 ·吉罗,https://bgm.tv/character/65872
CH8217,区文祥 / 区文祥,https://bgm.tv/character/65873
CH8218,翠西·坎迪 / 翠西·坎迪,https://bgm.tv/character/65868
CH8219,罗密欧·艾贝尔 / 罗密欧·艾贝尔,https://bgm.tv/character/65871
CH8220,岩,https://bgm.tv/character/6728
CH8221,ラ・ビ・アン・ローズ / 拉比安露丝,https://bgm.tv/character/5987
CH8222,ゲマ / 加玛,https://bgm.tv/character/24222
CH8223,ピョコラ=アナローグIII世 / 初古拉模拟星三世,https://bgm.tv/character/5989
CH8224,リク＝ハイゼンベルク / 瑞克·黑森伯格,https://bgm.tv/character/71253
CH8225,カイ=シュヴァイツァー / 凯伊·施瓦茨,https://bgm.tv/character/5990
CH8226,クウ＝エアハルト / 库·艾哈德,https://bgm.tv/character/71252
CH8227,ミ・ケ・キャラット / 米可,https://bgm.tv/character/71198
CH8228,王道遊我 / 王道游我,https://bgm.tv/character/76011
CH8229,ルーク（上城龍久） / 卢克（上城龙久）,https://bgm.tv/character/76012
CH8230,蒼月学人 / 苍月学人,https://bgm.tv/character/76013
